epoch,accuracy,loss,val_accuracy,val_loss
0,0.24480871856212616,1.8816468715667725,0.2553290128707886,1.8386989831924438
1,0.2560456395149231,1.8389487266540527,0.2632066607475281,1.819830060005188
2,0.2669350504875183,1.8194043636322021,0.2784986197948456,1.7936482429504395
3,0.27524688839912415,1.7959275245666504,0.28799813985824585,1.7667081356048584
4,0.29236292839050293,1.75223970413208,0.3181186318397522,1.6872795820236206
5,0.30446872115135193,1.7114583253860474,0.3345690369606018,1.6280442476272583
6,0.3144892752170563,1.6786408424377441,0.3315570056438446,1.6164379119873047
7,0.32352516055107117,1.651629090309143,0.3565801680088043,1.5614290237426758
8,0.3387008011341095,1.619315266609192,0.33850789070129395,1.5707831382751465
9,0.34831589460372925,1.5995213985443115,0.36329934000968933,1.5118160247802734
10,0.35506385564804077,1.5794681310653687,0.36723819375038147,1.4945777654647827
11,0.37267225980758667,1.5502779483795166,0.37256720662117004,1.4877477884292603
12,0.3744388818740845,1.5278300046920776,0.4124189019203186,1.4334075450897217
13,0.3892669975757599,1.5115655660629272,0.3862372636795044,1.4840013980865479
14,0.3944510519504547,1.498180866241455,0.4177479147911072,1.4278916120529175
15,0.39998263120651245,1.4782707691192627,0.43141797184944153,1.3808284997940063
16,0.4068753719329834,1.461723804473877,0.4330398440361023,1.3690251111984253
17,0.4130730628967285,1.4565215110778809,0.42863762378692627,1.3735777139663696
18,0.4213559627532959,1.436684250831604,0.4288693368434906,1.3777421712875366
19,0.42879897356033325,1.4228259325027466,0.4423076808452606,1.345648169517517
20,0.431637167930603,1.4130911827087402,0.44022244215011597,1.3476670980453491
21,0.4370529055595398,1.4000563621520996,0.4569045305252075,1.3297208547592163
22,0.4435691833496094,1.3843458890914917,0.4633920192718506,1.321432113647461
23,0.4492455720901489,1.3716394901275635,0.4798424541950226,1.2898167371749878
24,0.4499116539955139,1.3738209009170532,0.4603799879550934,1.306138038635254
25,0.46250978112220764,1.3504589796066284,0.479147344827652,1.2864607572555542
26,0.4643053710460663,1.3411729335784912,0.45829471945762634,1.2981016635894775
27,0.46815720200538635,1.3418724536895752,0.49721965193748474,1.2677103281021118
28,0.4712560474872589,1.3225620985031128,0.49675625562667847,1.2512540817260742
29,0.4755423069000244,1.3195959329605103,0.47103798389434814,1.2730062007904053
30,0.4832749366760254,1.3018592596054077,0.5203892588615417,1.2236610651016235
31,0.4881114363670349,1.2929803133010864,0.5011584758758545,1.2343254089355469
32,0.4932086169719696,1.2764006853103638,0.5118165016174316,1.2146165370941162
33,0.49329549074172974,1.2800770998001099,0.5294253826141357,1.1992594003677368
34,0.49984070658683777,1.260129690170288,0.5217794179916382,1.1916769742965698
35,0.5031422972679138,1.259441614151001,0.5298888087272644,1.1754390001296997
36,0.5074574947357178,1.2453386783599854,0.5456441044807434,1.1657533645629883
37,0.5103246569633484,1.2415229082107544,0.5454124212265015,1.152091383934021
38,0.5125546455383301,1.2347452640533447,0.5479610562324524,1.1422206163406372
39,0.5169277787208557,1.223434329032898,0.539851725101471,1.1467397212982178
40,0.5223145484924316,1.2099601030349731,0.5259499549865723,1.1709891557693481
41,0.5216194987297058,1.2126034498214722,0.5370713472366333,1.1500965356826782
42,0.5257899165153503,1.202518343925476,0.5623262524604797,1.1176613569259644
43,0.5274696350097656,1.191830039024353,0.5479610562324524,1.126797080039978
44,0.533406674861908,1.1862972974777222,0.5565338134765625,1.1024425029754639
45,0.5354050397872925,1.1833562850952148,0.5481927990913391,1.1264927387237549
46,0.5392858386039734,1.172794222831726,0.5699722170829773,1.0872169733047485
47,0.5414868593215942,1.1659045219421387,0.5630213022232056,1.104608178138733
48,0.5440064668655396,1.1626331806182861,0.5685819983482361,1.098652958869934
49,0.5456572771072388,1.1554977893829346,0.5706672668457031,1.079835057258606
50,0.5501751899719238,1.1502875089645386,0.5739110112190247,1.0725643634796143
51,0.5501751899719238,1.1429352760314941,0.5722891688346863,1.0749202966690063
52,0.5513626337051392,1.1432626247406006,0.5558387637138367,1.12002694606781
53,0.5570390224456787,1.1375175714492798,0.5776181817054749,1.076616883277893
54,0.5583422780036926,1.12922203540802,0.5785449743270874,1.0519100427627563
55,0.5581395626068115,1.1297551393508911,0.5854958295822144,1.0568296909332275
56,0.5632656812667847,1.1171122789382935,0.5834105610847473,1.0643229484558105
57,0.5630339980125427,1.1163705587387085,0.5963855385780334,1.038252592086792
58,0.5663645267486572,1.1143356561660767,0.5954587459564209,1.0355556011199951
59,0.5673491954803467,1.1041617393493652,0.6028730273246765,1.0239835977554321
60,0.5700135827064514,1.100306510925293,0.5910565257072449,1.035893201828003
61,0.5702453255653381,1.1000583171844482,0.6014828681945801,1.0305324792861938
62,0.5696950554847717,1.0970548391342163,0.6026413440704346,1.0276774168014526
63,0.5689710378646851,1.0961450338363647,0.5966172218322754,1.0311788320541382
64,0.5724753141403198,1.0897151231765747,0.6035681366920471,1.0148452520370483
65,0.5767615437507629,1.0850573778152466,0.6128359436988831,1.010626196861267
66,0.5779489874839783,1.0822758674621582,0.5984708070755005,1.0421230792999268
67,0.5766457319259644,1.0814951658248901,0.6132993698120117,1.0090943574905396
68,0.5804396271705627,1.074041724205017,0.6077386736869812,0.9940842986106873
69,0.5819166302680969,1.0677604675292969,0.6093605160713196,0.9931630492210388
70,0.5839728713035583,1.0675240755081177,0.6149212121963501,0.9965433478355408
71,0.589591383934021,1.05809485912323,0.6167747974395752,0.9891169667243958
72,0.587013840675354,1.0544579029083252,0.6156163215637207,0.9904425144195557
73,0.5917924046516418,1.052795648574829,0.6158480048179626,0.9766663312911987
74,0.5932115316390991,1.0521469116210938,0.6281278729438782,0.9757152199745178
75,0.5928060412406921,1.046812653541565,0.6200185418128967,0.9781156778335571
76,0.5916476249694824,1.0424143075942993,0.6278961896896362,0.9754679203033447
77,0.5913580060005188,1.046461820602417,0.6262743473052979,0.9858443737030029
78,0.590025782585144,1.042768955230713,0.6237256526947021,0.981353223323822
79,0.5990616679191589,1.0353392362594604,0.6230306029319763,0.9664966464042664
80,0.6018129587173462,1.027867317199707,0.6304448843002319,0.960085928440094
81,0.5959338545799255,1.037049412727356,0.6297497749328613,0.9705849289894104
82,0.603347897529602,1.0246074199676514,0.6251158714294434,0.9688831567764282
83,0.6026818156242371,1.0230433940887451,0.6334568858146667,0.9608393907546997
84,0.6027397513389587,1.0200711488723755,0.6251158714294434,0.9596418738365173
85,0.6043036580085754,1.016227126121521,0.6309082508087158,0.9502140879631042
86,0.6073155999183655,1.0124510526657104,0.6255792379379272,0.9599608182907104
87,0.6076920628547668,1.0150154829025269,0.6320667266845703,0.949400782585144
