epoch,accuracy,loss,val_accuracy,val_loss
0,0.26523569226264954,1.823781132698059,0.31559139490127563,1.7733070850372314
1,0.3155135214328766,1.7735795974731445,0.31559139490127563,1.7728337049484253
2,0.3155135214328766,1.7734696865081787,0.31559139490127563,1.7725427150726318
3,0.3155135214328766,1.7727906703948975,0.31559139490127563,1.7721846103668213
4,0.3155135214328766,1.7723363637924194,0.31559139490127563,1.7721998691558838
5,0.3155135214328766,1.7725121974945068,0.31559139490127563,1.7722810506820679
6,0.3155135214328766,1.772477388381958,0.31559139490127563,1.7719320058822632
7,0.3155135214328766,1.77265465259552,0.31559139490127563,1.7718381881713867
8,0.3155135214328766,1.7723560333251953,0.31559139490127563,1.7715173959732056
9,0.3155135214328766,1.7720322608947754,0.31559139490127563,1.7712712287902832
10,0.3155135214328766,1.7724475860595703,0.31559139490127563,1.7716493606567383
11,0.3155135214328766,1.7725703716278076,0.31559139490127563,1.7711074352264404
12,0.3155135214328766,1.7721220254898071,0.31559139490127563,1.7711598873138428
13,0.3155135214328766,1.7713980674743652,0.31559139490127563,1.77094304561615
14,0.3155135214328766,1.7720667123794556,0.31559139490127563,1.7711167335510254
15,0.3155135214328766,1.7716379165649414,0.31559139490127563,1.7709598541259766
16,0.3155135214328766,1.7712985277175903,0.31559139490127563,1.7707743644714355
17,0.3155135214328766,1.7719049453735352,0.31559139490127563,1.7708364725112915
18,0.3155135214328766,1.7712090015411377,0.31559139490127563,1.7705806493759155
19,0.3155135214328766,1.7715961933135986,0.31559139490127563,1.7707220315933228
20,0.3155135214328766,1.7711591720581055,0.31559139490127563,1.7702311277389526
21,0.3155135214328766,1.7708263397216797,0.31559139490127563,1.770329475402832
22,0.3155135214328766,1.7713966369628906,0.31559139490127563,1.7700831890106201
23,0.3155135214328766,1.7712002992630005,0.31559139490127563,1.7699246406555176
24,0.3155135214328766,1.771328091621399,0.31559139490127563,1.7697529792785645
25,0.3155135214328766,1.7709757089614868,0.31559139490127563,1.7697765827178955
26,0.3155135214328766,1.7710784673690796,0.31559139490127563,1.7697930335998535
27,0.3155135214328766,1.7714545726776123,0.31559139490127563,1.7698814868927002
28,0.3155135214328766,1.7712256908416748,0.31559139490127563,1.7697091102600098
29,0.3155135214328766,1.771031379699707,0.31559139490127563,1.769919753074646
30,0.3155135214328766,1.7707420587539673,0.31559139490127563,1.7696822881698608
31,0.3155135214328766,1.7705230712890625,0.31559139490127563,1.769676685333252
32,0.3155135214328766,1.7706857919692993,0.31559139490127563,1.7692915201187134
33,0.3155135214328766,1.770553708076477,0.31559139490127563,1.769407868385315
34,0.3155135214328766,1.7706828117370605,0.31559139490127563,1.7695488929748535
35,0.3155135214328766,1.7708253860473633,0.31559139490127563,1.769386887550354
36,0.3155135214328766,1.7706419229507446,0.31559139490127563,1.7691551446914673
37,0.3155135214328766,1.7703605890274048,0.31559139490127563,1.768907904624939
38,0.3155135214328766,1.7706396579742432,0.31559139490127563,1.7692004442214966
39,0.3155135214328766,1.7695215940475464,0.31559139490127563,1.7686402797698975
40,0.3155135214328766,1.770468831062317,0.31559139490127563,1.7689008712768555
41,0.3155135214328766,1.7703396081924438,0.31559139490127563,1.7687923908233643
42,0.3155135214328766,1.7700539827346802,0.31559139490127563,1.7684439420700073
43,0.3155135214328766,1.769843339920044,0.31559139490127563,1.7690023183822632
44,0.3155135214328766,1.7704342603683472,0.31559139490127563,1.7684335708618164
45,0.3155135214328766,1.769980788230896,0.31559139490127563,1.7684416770935059
46,0.3155135214328766,1.7698967456817627,0.31559139490127563,1.7685738801956177
47,0.3155135214328766,1.7693901062011719,0.31559139490127563,1.7688878774642944
48,0.3155135214328766,1.7694579362869263,0.31559139490127563,1.768288016319275
49,0.3155135214328766,1.7697727680206299,0.31559139490127563,1.7684454917907715
50,0.3155135214328766,1.7695896625518799,0.31559139490127563,1.7682366371154785
51,0.3155135214328766,1.7696828842163086,0.31559139490127563,1.7678865194320679
52,0.3155135214328766,1.7695331573486328,0.31559139490127563,1.7678308486938477
53,0.3155135214328766,1.7698392868041992,0.31559139490127563,1.7679303884506226
54,0.3155135214328766,1.7691739797592163,0.31559139490127563,1.767974853515625
55,0.3155135214328766,1.770727515220642,0.31559139490127563,1.768042802810669
56,0.3155135214328766,1.768730640411377,0.31559139490127563,1.7679340839385986
57,0.3155135214328766,1.7693233489990234,0.31559139490127563,1.7676652669906616
58,0.3155135214328766,1.7695242166519165,0.31559139490127563,1.7674615383148193
59,0.3155135214328766,1.7692030668258667,0.31559139490127563,1.7674834728240967
60,0.3155135214328766,1.7693099975585938,0.31559139490127563,1.767396330833435
61,0.3155135214328766,1.7690719366073608,0.31559139490127563,1.7673171758651733
62,0.3155135214328766,1.7687804698944092,0.31559139490127563,1.7670867443084717
